review_id,review_text,rating,sentiment,category,verified_purchase
REV-064027,Best tech purchase of the year is definitely this wireless headphones. The crystal clear display is exceptional! Syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,True
REV-064241,Upgraded from my old device to this noise cancelling earbuds. The deep rich bass is exceptional! Build quality feels very premium.,4,1,Consumer Tech & Electronics,True
REV-019017,"Really happy with the t-shirt. It offers vibrant color, and arrived fast and fits true to size.",5,1,Retail & Apparel,False
REV-026816,One star! The sticky tables of this breakfast buffet is horrific. Waited over an hour only to receive terrible. The manager argued with us when we complained.,2,0,Hospitality & Food,True
REV-041209,Cocktail selection review: Fresh ingredients. Had an unforgettable evening enjoying the. The staff made our anniversary feel truly special.,4,1,Hospitality & Food,True
REV-058166,Stay away from this gaming monitor. Encountered dead pixels on arrival. Flimsy cable broke on day three.,2,0,Consumer Tech & Electronics,True
REV-043919,Five stars! The prompt delivery of this margherita pizza blew me away. Outstanding dining experience featuring the and already planning our next reservation here.,4,1,Hospitality & Food,False
REV-019557,Five stars! The vibrant color of this formal blazer blew me away. Purchased this last week and couldn't be happier with the and worth every single penny.,4,1,Retail & Apparel,True
REV-085722,Do not recommend this roof inspection at all. Suffers from shoddy workmanship. Unacceptable incompetence from start to finish.,2,0,Services & Professional,False
REV-029130,Horrendous management and inedible truffle pasta. The overpriced bill is unacceptable. Left hungry and frustrated after paying a fortune.,2,0,Hospitality & Food,False
REV-089924,Scam alert! Had a horrific experience with the lawn maintenance. The damaged my property is unacceptable. Had to hire a second company to fix their mistakes.,2,0,Services & Professional,True
REV-047682,Do not recommend this truffle pasta at all. Suffers from freezing cold food. Left hungry and frustrated after paying a fortune.,2,0,Hospitality & Food,False
REV-018564,One star! The loose threads of this handbag is horrific. Zero stars if I could for this. Save your cash and look elsewhere.,1,0,Retail & Apparel,True
REV-037991,"Really happy with the cocktail selection. It offers spotless cleanliness, and will be recommending to all our friends and family.",5,1,Hospitality & Food,True
REV-081376,Stay away from this dry cleaning. Encountered disrespectful attitude. Had to hire a second company to fix their mistakes.,1,0,Services & Professional,True
REV-051601,Best tech purchase of the year is definitely this noise cancelling earbuds. The snappy processing speed is exceptional! Fast shipping and solid protective packaging.,4,1,Consumer Tech & Electronics,True
REV-016369,"Really happy with the running sneakers. It offers breathable texture, and will definitely order another color soon.",5,1,Retail & Apparel,False
REV-084823,"Really happy with the home AC repair. It offers tidy clean up after job, and polite technicians who respected our home.",4,1,Services & Professional,True
REV-074174,Do not recommend this wireless headphones at all. Suffers from overheating issues. Crashes my PC every time it connects.,1,0,Consumer Tech & Electronics,True
REV-063479,"Really happy with the tablet. It offers deep rich bass, and fast shipping and solid protective packaging.",5,1,Consumer Tech & Electronics,True
REV-042350,One star! The bland taste of this smash burger is horrific. Worst dinner in a long time with the. Dirty glasses and unhygienic restrooms.,2,0,Hospitality & Food,True
REV-042768,Do not recommend this smash burger at all. Suffers from freezing cold food. Completely ruined our evening.,1,0,Hospitality & Food,True
REV-068658,Do not recommend this external SSD at all. Suffers from laggy performance. Overheats dangerously during moderate usage.,1,0,Consumer Tech & Electronics,True
REV-061205,Five stars! The crystal clear display of this external SSD blew me away. Incredible performance and reliability from this and well worth the investment for daily remote work.,4,1,Consumer Tech & Electronics,True
REV-096314,Scam alert! Had a horrific experience with the oil change service. The two hour late arrival is unacceptable. Unacceptable incompetence from start to finish.,1,0,Services & Professional,False
REV-041362,One star! The stale bread of this tasting menu is horrific. Never coming back here due to the. Completely ruined our evening.,2,0,Hospitality & Food,True
REV-057106,Do not recommend this smartwatch at all. Suffers from constant bluetooth dropouts. Fails to hold any charge after a month.,1,0,Consumer Tech & Electronics,False
REV-074129,Fast charger review: Long battery life. Top tier hardware! The. Build quality feels very premium.,5,1,Consumer Tech & Electronics,False
REV-021897,Raincoat review: Perfect fit. Exceeded my expectations regarding the. Highly recommend to anyone looking for comfort and style.,5,1,Retail & Apparel,True
REV-028951,Cozy suite review: Tender and juicy. Delicious meal! Loved the. Will be recommending to all our friends and family.,5,1,Hospitality & Food,True
REV-037089,Five stars! The spotless cleanliness of this seafood platter blew me away. Outstanding dining experience featuring the and a delightful culinary experience.,4,1,Hospitality & Food,True
REV-060384,Stay away from this webcam. Encountered distorted microphone sound. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,True
REV-095930,Stay away from this dental cleaning. Encountered shoddy workmanship. Refused to take responsibility for property damage.,2,0,Services & Professional,True
REV-058773,Ultrabook laptop review: Ultra quiet cooling. Extremely pleased with the high speed and. Battery lasts two full days on a single charge.,5,1,Consumer Tech & Electronics,True
REV-077250,Stay away from this accounting consultation. Encountered left a huge mess behind. Had to hire a second company to fix their mistakes.,1,0,Services & Professional,True
REV-017492,Stay away from this cardigan. Encountered bad odor. Customer service refused to offer an exchange.,1,0,Retail & Apparel,True
REV-094099,Reliable and trustworthy team for our home AC repair. The tidy clean up after job is exceptional! Polite technicians who respected our home.,4,1,Services & Professional,True
REV-090168,Do not recommend this home AC repair at all. Suffers from damaged my property. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,False
REV-017957,Five stars! The durable material of this running sneakers blew me away. Super happy with the quality of the and will definitely order another color soon.,4,1,Retail & Apparel,True
REV-056427,"Really happy with the external SSD. It offers long battery life, and fast shipping and solid protective packaging.",5,1,Consumer Tech & Electronics,False
REV-075475,Car detailing review: Professional advice. Honest and efficient crew handling the. Will be our go-to contractor from now on.,4,1,Services & Professional,False
REV-055232,One star! The constant bluetooth dropouts of this webcam is horrific. Do not buy this! Constant hardware failure on the. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,False
REV-091162,Avoid this company at all costs for your moving service. The two hour late arrival is unacceptable. Unacceptable incompetence from start to finish.,2,0,Services & Professional,False
REV-025863,A five star experience from start to finish with the truffle pasta. The bursting with flavor is exceptional! The chef really knows what they are doing!,4,1,Hospitality & Food,False
REV-053053,Upgraded from my old device to this webcam. The sturdy aluminum build is exceptional! Syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,True
REV-098790,Completely butchered the job during the haircut and styling. The hidden extra fees is unacceptable. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,True
REV-074275,"Really happy with the ultrabook laptop. It offers snappy processing speed, and build quality feels very premium.",5,1,Consumer Tech & Electronics,False
